,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad,ccaa_iso_txt,dia_sem,dia_year,dia_mes,is_weekend,XGBoost,AdaBoost,RandomForest,GradientBoosting,predict,casos_acum,predict_acum
2343,6,2020-06-02,29,18,0,11,0,Castilla - La Mancha,-36.0,-8.0,3.0,-43.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,1,154,2,0,,,,,29.0,21529,21529.0
2344,7,2020-06-02,4,4,0,0,0,Canarias,-46.0,-21.0,-21.0,-46.0,-40.0,12.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,1,154,2,0,,,,,4.0,2432,2432.0
2345,8,2020-06-02,106,91,0,15,0,Cataluña,-42.0,-4.0,5.0,-37.0,-43.0,16.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,1,154,2,0,,,,,106.0,54500,54500.0
2346,9,2020-06-02,10,4,5,1,0,Extremadura,-36.0,-15.0,8.0,-28.0,-30.0,7.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,1,154,2,0,,,,,10.0,5586,5586.0
2347,10,2020-06-02,1,1,0,0,0,Galicia,-33.0,-8.0,36.0,-37.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,1,154,2,0,,,,,1.0,10670,10670.0
2348,11,2020-06-02,7,7,0,0,0,Illes Balears,-28.0,-11.0,35.0,-42.0,-31.0,10.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,1,154,2,0,,,,,7.0,2253,2253.0
2349,12,2020-06-02,2,2,0,0,0,Murcia,-32.0,-10.0,9.0,-22.0,-30.0,10.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,1,154,2,0,,,,,2.0,2433,2433.0
2350,13,2020-06-02,104,104,0,0,0,Comunidad de Madrid,-52.0,-14.0,18.0,-49.0,-53.0,20.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,1,154,2,0,,,,,104.0,70997,70997.0
2351,14,2020-06-02,0,0,0,0,0,Melilla,-25.0,-16.0,14.0,-47.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,1,154,2,0,,,,,0.0,136,136.0
2352,15,2020-06-02,3,3,0,0,0,Comunidad Foral de Navarra,-26.0,-1.0,27.0,-48.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,1,154,2,0,,,,,3.0,7763,7763.0
2353,16,2020-06-02,12,11,0,0,1,País Vasco,-29.0,-3.0,61.0,-24.0,-35.0,12.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,1,154,2,0,,,,,12.0,14382,14382.0
2354,17,2020-06-02,1,1,0,0,0,La Rioja,-28.0,-11.0,15.0,-36.0,-29.0,8.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,1,154,2,0,,,,,1.0,3979,3979.0
2355,18,2020-06-02,19,19,0,0,0,Comunitat Valenciana,-33.0,-14.0,10.0,-40.0,-34.0,11.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,1,154,2,0,,,,,19.0,14687,14687.0
2356,0,2020-06-03,15,15,0,0,0,Andalucía,-33.0,-13.0,0.0,-40.0,-34.0,10.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,2,155,3,0,,,,,15.0,16467,16467.0
2357,1,2020-06-03,7,7,0,0,0,Aragón,-39.0,-11.0,-2.0,-43.0,-34.0,13.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,2,155,3,0,,,,,7.0,6387,6387.0
2358,2,2020-06-03,0,0,0,0,0,Principado de Asturias,-25.0,-1.0,57.0,-37.0,-31.0,8.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,2,155,3,0,,,,,0.0,2427,2427.0
2359,3,2020-06-03,0,0,0,0,0,Cantabria,-32.0,-4.0,23.0,-33.0,-34.0,11.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,2,155,3,0,,,,,0.0,2313,2313.0
2360,4,2020-06-03,4,4,0,0,0,Ceuta,-47.0,-21.0,-6.0,-49.57142857142857,-35.0,10.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,2,155,3,0,,,,,4.0,222,222.0
2361,5,2020-06-03,27,27,0,0,0,Castilla y León,-50.0,-15.0,2.0,-43.0,-37.0,12.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,2,155,3,0,,,,,27.0,26226,26226.0
2362,6,2020-06-03,38,37,0,1,0,Castilla - La Mancha,-34.0,-8.0,2.0,-44.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,2,155,3,0,,,,,38.0,21567,21567.0
2363,7,2020-06-03,4,4,0,0,0,Canarias,-43.0,-18.0,-25.0,-46.0,-39.0,12.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,2,155,3,0,,,,,4.0,2436,2436.0
2364,8,2020-06-03,127,101,0,26,0,Cataluña,-46.0,-10.0,-15.0,-43.0,-43.0,18.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,2,155,3,0,,,,,127.0,54627,54627.0
2365,9,2020-06-03,6,0,6,0,0,Extremadura,-36.0,-11.0,5.0,-26.0,-29.0,8.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,2,155,3,0,,,,,6.0,5592,5592.0
2366,10,2020-06-03,1,1,0,0,0,Galicia,-34.0,-5.0,20.0,-36.0,-31.0,11.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,2,155,3,0,,,,,1.0,10671,10671.0
2367,11,2020-06-03,3,3,0,0,0,Illes Balears,-26.0,-8.0,49.0,-41.0,-31.0,10.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,2,155,3,0,,,,,3.0,2256,2256.0
2368,12,2020-06-03,2,2,0,0,0,Murcia,-31.0,-8.0,12.0,-19.0,-30.0,9.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,2,155,3,0,,,,,2.0,2435,2435.0
2369,13,2020-06-03,140,140,0,0,0,Comunidad de Madrid,-53.0,-10.0,11.0,-49.0,-53.0,21.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,2,155,3,0,,,,,140.0,71137,71137.0
2370,14,2020-06-03,0,0,0,0,0,Melilla,-24.0,-17.0,12.0,-41.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,2,155,3,0,,,,,0.0,136,136.0
2371,15,2020-06-03,6,6,0,0,0,Comunidad Foral de Navarra,-33.0,-5.0,-13.0,-57.0,-33.0,13.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,2,155,3,0,,,,,6.0,7769,7769.0
2372,16,2020-06-03,10,7,0,0,3,País Vasco,-33.0,-5.0,17.0,-31.0,-35.0,14.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,2,155,3,0,,,,,10.0,14392,14392.0
2373,17,2020-06-03,2,2,0,0,0,La Rioja,-37.0,-15.0,-18.0,-40.0,-31.0,12.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,2,155,3,0,,,,,2.0,3981,3981.0
2374,18,2020-06-03,11,11,0,0,0,Comunitat Valenciana,-31.0,-12.0,14.0,-38.0,-34.0,11.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,2,155,3,0,,,,,11.0,14698,14698.0
2375,0,2020-06-04,5,5,0,0,0,Andalucía,-35.0,-14.0,-20.0,-44.0,-36.0,12.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,3,156,4,0,,,,,5.0,16472,16472.0
2376,1,2020-06-04,10,10,0,0,0,Aragón,-30.0,-4.0,9.0,-38.0,-35.0,12.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,3,156,4,0,,,,,10.0,6397,6397.0
2377,2,2020-06-04,0,0,0,0,0,Principado de Asturias,-33.0,-6.0,-11.0,-48.0,-34.0,12.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,3,156,4,0,,,,,0.0,2427,2427.0
2378,3,2020-06-04,1,1,0,0,0,Cantabria,-41.0,-12.0,-27.0,-45.0,-36.0,14.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,3,156,4,0,,,,,1.0,2314,2314.0
2379,4,2020-06-04,0,0,0,0,0,Ceuta,-51.0,-23.0,-35.0,-48.897959183673464,-37.0,11.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,3,156,4,0,,,,,0.0,222,222.0
2380,5,2020-06-04,27,25,0,2,0,Castilla y León,-47.0,-11.0,7.0,-41.0,-37.0,12.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,3,156,4,0,,,,,27.0,26253,26253.0
2381,6,2020-06-04,37,31,0,6,0,Castilla - La Mancha,-38.0,-10.0,-16.0,-47.0,-35.0,13.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,3,156,4,0,,,,,37.0,21604,21604.0
2382,7,2020-06-04,1,1,0,0,0,Canarias,-44.0,-19.0,-27.0,-46.0,-40.0,13.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,3,156,4,0,,,,,1.0,2437,2437.0
2383,8,2020-06-04,127,93,0,34,0,Cataluña,-45.0,-8.0,-18.0,-42.0,-44.0,19.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,3,156,4,0,,,,,127.0,54754,54754.0
2384,9,2020-06-04,4,3,1,0,0,Extremadura,-35.0,-11.0,1.0,-27.0,-31.0,8.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,3,156,4,0,,,,,4.0,5596,5596.0
2385,10,2020-06-04,2,2,0,0,0,Galicia,-32.0,-4.0,28.0,-35.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,3,156,4,0,,,,,2.0,10673,10673.0
2386,11,2020-06-04,6,6,0,0,0,Illes Balears,-30.0,-9.0,4.0,-48.0,-31.0,12.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,3,156,4,0,,,,,6.0,2262,2262.0
2387,12,2020-06-04,2,2,0,0,0,Murcia,-35.0,-9.0,-13.0,-26.0,-31.0,11.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,3,156,4,0,,,,,2.0,2437,2437.0
2388,13,2020-06-04,93,93,0,0,0,Comunidad de Madrid,-55.0,-10.0,-3.0,-51.0,-54.0,22.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,3,156,4,0,,,,,93.0,71230,71230.0
2389,14,2020-06-04,0,0,0,0,0,Melilla,-28.0,-14.0,8.0,-52.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,3,156,4,0,,,,,0.0,136,136.0
2390,15,2020-06-04,7,7,0,0,0,Comunidad Foral de Navarra,-29.0,0.0,-11.0,-52.0,-32.0,12.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,3,156,4,0,,,,,7.0,7776,7776.0
2391,16,2020-06-04,8,6,0,0,2,País Vasco,-40.0,-8.0,-33.0,-38.0,-36.0,15.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,3,156,4,0,,,,,8.0,14400,14400.0
2392,17,2020-06-04,1,1,0,0,0,La Rioja,-28.0,-8.0,2.0,-37.0,-30.0,11.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,3,156,4,0,,,,,1.0,3982,3982.0
2393,18,2020-06-04,9,9,0,0,0,Comunitat Valenciana,-36.0,-15.0,-18.0,-44.0,-35.0,13.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,3,156,4,0,,,,,9.0,14707,14707.0
2394,0,2020-06-05,12,12,0,0,0,Andalucía,-32.0,-14.0,-4.0,-42.0,-32.0,11.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,4,157,5,0,,,,,12.0,16484,16484.0
2395,1,2020-06-05,6,6,0,0,0,Aragón,-31.0,-8.0,30.0,-36.0,-33.0,11.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,4,157,5,0,,,,,6.0,6403,6403.0
2396,2,2020-06-05,2,2,0,0,0,Principado de Asturias,-27.0,-5.0,34.0,-39.0,-29.0,9.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,4,157,5,0,,,,,2.0,2429,2429.0
2397,3,2020-06-05,2,2,0,0,0,Cantabria,-32.0,-9.0,13.0,-37.0,-32.0,12.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,4,157,5,0,,,,,2.0,2316,2316.0
2398,4,2020-06-05,0,0,0,0,0,Ceuta,-47.0,-23.0,-12.0,-48.224489795918366,-32.0,13.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,4,157,5,0,,,,,0.0,222,222.0
2399,5,2020-06-05,35,35,0,0,0,Castilla y León,-46.0,-15.0,11.0,-42.0,-34.0,12.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,4,157,5,0,,,,,35.0,26288,26288.0
2400,6,2020-06-05,34,33,0,1,0,Castilla - La Mancha,-36.0,-12.0,-1.0,-44.0,-30.0,12.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,4,157,5,0,,,,,34.0,21638,21638.0
2401,7,2020-06-05,1,1,0,0,0,Canarias,-44.0,-21.0,-34.0,-50.0,-39.0,15.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,4,157,5,0,,,,,1.0,2438,2438.0
2402,8,2020-06-05,169,146,0,23,0,Cataluña,-39.0,-7.0,9.0,-37.0,-41.0,17.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,4,157,5,0,,,,,169.0,54923,54923.0
2403,9,2020-06-05,0,0,0,0,0,Extremadura,-35.0,-13.0,2.0,-30.0,-27.0,8.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,4,157,5,0,,,,,0.0,5596,5596.0
2404,10,2020-06-05,4,4,0,0,0,Galicia,-33.0,-6.0,15.0,-40.0,-30.0,11.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,4,157,5,0,,,,,4.0,10677,10677.0
2405,11,2020-06-05,1,1,0,0,0,Illes Balears,-23.0,-6.0,25.0,-44.0,-28.0,9.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,4,157,5,0,,,,,1.0,2263,2263.0
2406,12,2020-06-05,1,1,0,0,0,Murcia,-31.0,-6.0,6.0,-27.0,-27.0,9.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,4,157,5,0,,,,,1.0,2438,2438.0
2407,13,2020-06-05,116,116,0,0,0,Comunidad de Madrid,-52.0,-12.0,15.0,-48.0,-51.0,20.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,4,157,5,0,,,,,116.0,71346,71346.0
2408,14,2020-06-05,0,0,0,0,0,Melilla,-26.0,-16.0,9.0,-55.0,-30.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,4,157,5,0,,,,,0.0,136,136.0
2409,15,2020-06-05,6,6,0,0,0,Comunidad Foral de Navarra,-27.0,1.0,16.0,-50.0,-30.0,11.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,4,157,5,0,,,,,6.0,7782,7782.0
2410,16,2020-06-05,11,9,0,0,2,País Vasco,-29.0,-1.0,27.0,-24.0,-34.0,13.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,4,157,5,0,,,,,11.0,14411,14411.0
2411,17,2020-06-05,2,2,0,0,0,La Rioja,-29.0,-8.0,14.0,-44.0,-29.0,9.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,4,157,5,0,,,,,2.0,3984,3984.0
2412,18,2020-06-05,8,8,0,0,0,Comunitat Valenciana,-30.0,-11.0,8.0,-41.0,-32.0,10.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,4,157,5,0,,,,,8.0,14715,14715.0
2413,0,2020-06-06,4,4,0,0,0,Andalucía,-38.0,-15.0,-6.0,-35.0,-10.0,5.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,5,158,6,1,,,,,4.0,16488,16488.0
2414,1,2020-06-06,6,6,0,0,0,Aragón,-39.0,-11.0,18.0,-36.0,-10.0,5.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,5,158,6,1,,,,,6.0,6409,6409.0
2415,2,2020-06-06,2,2,0,0,0,Principado de Asturias,-40.0,-9.0,-8.0,-45.0,-11.0,8.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,5,158,6,1,,,,,2.0,2431,2431.0
2416,3,2020-06-06,0,0,0,0,0,Cantabria,-42.0,-13.0,-23.0,-39.0,-16.0,9.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,5,158,6,1,,,,,0.0,2316,2316.0
2417,4,2020-06-06,0,0,0,0,0,Ceuta,-50.0,-18.0,2.0,-47.55102040816327,-14.0,12.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,5,158,6,1,,,,,0.0,222,222.0
2418,5,2020-06-06,11,11,0,0,0,Castilla y León,-56.0,-19.0,-21.0,-43.0,-15.0,7.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,5,158,6,1,,,,,11.0,26299,26299.0
2419,6,2020-06-06,14,14,0,0,0,Castilla - La Mancha,-41.0,-13.0,-9.0,-33.0,-8.0,6.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,5,158,6,1,,,,,14.0,21652,21652.0
2420,7,2020-06-06,4,4,0,0,0,Canarias,-46.0,-23.0,-17.0,-53.0,-27.0,8.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,5,158,6,1,,,,,4.0,2442,2442.0
2421,8,2020-06-06,65,63,0,2,0,Cataluña,-45.0,-13.0,10.0,-28.0,-15.0,9.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,5,158,6,1,,,,,65.0,54988,54988.0
2422,9,2020-06-06,0,0,0,0,0,Extremadura,-39.0,-15.0,-3.0,-24.0,-4.0,4.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,5,158,6,1,,,,,0.0,5596,5596.0
2423,10,2020-06-06,1,1,0,0,0,Galicia,-39.0,-9.0,-6.0,-39.0,-9.0,6.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,5,158,6,1,,,,,1.0,10678,10678.0
2424,11,2020-06-06,2,2,0,0,0,Illes Balears,-28.0,-13.0,29.0,-42.0,-8.0,5.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,5,158,6,1,,,,,2.0,2265,2265.0
2425,12,2020-06-06,3,3,0,0,0,Murcia,-36.0,-8.0,24.0,-24.0,-6.0,3.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,5,158,6,1,,,,,3.0,2441,2441.0
2426,13,2020-06-06,63,63,0,0,0,Comunidad de Madrid,-57.0,-15.0,12.0,-40.0,-19.0,9.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,5,158,6,1,,,,,63.0,71409,71409.0
2427,14,2020-06-06,0,0,0,0,0,Melilla,-26.0,-15.0,5.0,-54.0,-7.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,5,158,6,1,,,,,0.0,136,136.0
2428,15,2020-06-06,1,1,0,0,0,Comunidad Foral de Navarra,-39.0,-7.0,-3.0,-51.0,-10.0,8.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,5,158,6,1,,,,,1.0,7783,7783.0
2429,16,2020-06-06,10,8,0,0,2,País Vasco,-40.0,-8.0,4.0,-28.0,-15.0,8.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,5,158,6,1,,,,,10.0,14421,14421.0
2430,17,2020-06-06,2,2,0,0,0,La Rioja,-48.0,-16.0,-26.0,-53.0,-12.0,7.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,5,158,6,1,,,,,2.0,3986,3986.0
2431,18,2020-06-06,8,8,0,0,0,Comunitat Valenciana,-37.0,-16.0,17.0,-39.0,-11.0,5.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,5,158,6,1,,,,,8.0,14723,14723.0
2432,0,2020-06-07,2,2,0,0,0,Andalucía,-47.0,-25.0,-23.0,-49.0,-8.0,5.0,15,0.5,0.75,0.4,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,6,159,7,1,,,,,2.0,16490,16490.0
2433,1,2020-06-07,5,5,0,0,0,Aragón,-49.0,-22.0,-17.0,-51.0,-16.0,6.0,15,0.5,0.75,0.4,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,6,159,7,1,,,,,5.0,6414,6414.0
2434,2,2020-06-07,1,1,0,0,0,Principado de Asturias,-43.0,-7.5,-14.0,-50.0,-10.0,7.0,15,0.5,0.75,0.4,0.0,1022800.0,10597.42,96.51405719505314,ES-AS,6,159,7,1,,,,,1.0,2432,2432.0
2435,3,2020-06-07,3,3,0,0,0,Cantabria,-46.0,-21.0,-24.0,-46.0,-13.0,8.0,15,0.5,0.75,0.4,0.0,581078.0,5261.12,110.44758530503012,ES-CB,6,159,7,1,,,,,3.0,2319,2319.0
2436,4,2020-06-07,0,0,0,0,0,Ceuta,-60.0,-17.0,-33.0,-46.877551020408156,-21.0,11.0,15,0.5,0.75,0.4,0.0,84777.0,19.87,4266.582788122798,ES-CE,6,159,7,1,,,,,0.0,222,222.0
2437,5,2020-06-07,13,13,0,0,0,Castilla y León,-60.0,-30.0,-25.0,-56.0,-19.0,8.0,10,0.4,0.5,0.3,0.0,2399548.0,93874.95,25.56111081816821,ES-CL,6,159,7,1,,,,,13.0,26312,26312.0
2438,6,2020-06-07,12,12,0,0,0,Castilla - La Mancha,-49.0,-21.0,-14.0,-53.0,-9.0,7.0,15,0.5,0.75,0.4,0.0,2032863.0,79406.77,25.600625740097474,ES-CM,6,159,7,1,,,,,12.0,21664,21664.0
2439,7,2020-06-07,1,1,0,0,0,Canarias,-55.0,-34.0,-15.0,-56.0,-28.0,6.0,15,0.5,0.75,0.4,0.0,2153389.0,7445.1,289.2357389423916,ES-CN,6,159,7,1,,,,,1.0,2443,2443.0
2440,8,2020-06-07,54,51,0,2,1,Cataluña,-64.0,-33.0,-44.0,-53.0,-20.0,12.0,10,0.4,0.5,0.3,0.0,7675217.0,32109.05,239.03594158033331,ES-CT,6,159,7,1,,,,,54.0,55042,55042.0
2441,9,2020-06-07,4,1,3,0,0,Extremadura,-44.0,-4.0,-15.0,-38.0,-6.0,5.0,15,0.5,0.75,0.4,0.0,1067710.0,41635.33,25.64432658513815,ES-EX,6,159,7,1,,,,,4.0,5600,5600.0
2442,10,2020-06-07,2,1,0,0,1,Galicia,-42.0,-18.0,13.0,-41.0,-6.0,4.0,15,0.5,0.75,0.4,0.0,2699499.0,29576.44,91.27193806962568,ES-GA,6,159,7,1,,,,,2.0,10680,10680.0
2443,11,2020-06-07,3,3,0,0,0,Illes Balears,-38.0,-3.0,-5.0,-57.0,-3.0,5.0,15,0.5,0.75,0.4,0.0,1149460.0,4991.71,230.27379395036968,ES-IB,6,159,7,1,,,,,3.0,2268,2268.0
2444,12,2020-06-07,0,0,0,0,0,Murcia,-42.0,-10.0,3.0,-31.0,-3.0,4.0,15,0.5,0.75,0.4,0.0,1493898.0,11313.87,132.04129091106756,ES-MC,6,159,7,1,,,,,0.0,2441,2441.0
2445,13,2020-06-07,40,40,0,0,0,Comunidad de Madrid,-63.0,-25.0,-15.0,-52.0,-20.0,11.0,10,0.4,0.5,0.3,0.0,6663394.0,8021.6,830.6814101924804,ES-MD,6,159,7,1,,,,,40.0,71449,71449.0
2446,14,2020-06-07,0,0,0,0,0,Melilla,-34.0,-13.0,-6.0,-71.0,-6.0,11.0,15,0.5,0.75,0.4,0.0,86487.0,14.24,6073.525280898875,ES-ML,6,159,7,1,,,,,0.0,136,136.0
2447,15,2020-06-07,2,2,0,0,0,Comunidad Foral de Navarra,-44.0,-15.0,-26.0,-57.0,-9.0,8.0,15,0.5,0.75,0.4,0.0,654214.0,9801.01,66.74965131144647,ES-NC,6,159,7,1,,,,,2.0,7785,7785.0
2448,16,2020-06-07,20,12,0,0,8,País Vasco,-43.0,-2.0,-18.0,-35.0,-15.0,10.0,15,0.5,0.75,0.4,0.0,2207776.0,7091.91,311.30908316659406,ES-PV,6,159,7,1,,,,,20.0,14441,14441.0
2449,17,2020-06-07,1,1,0,0,0,La Rioja,-46.0,-16.0,-30.0,-54.0,-12.0,8.0,15,0.5,0.75,0.4,0.0,316798.0,5027.69,63.0106470367107,ES-RI,6,159,7,1,,,,,1.0,3987,3987.0
2450,18,2020-06-07,7,7,0,0,0,Comunitat Valenciana,-50.0,-37.0,-24.0,-52.0,-7.0,5.0,15,0.5,0.75,0.4,0.0,5003769.0,23261.91,215.1056813477483,ES-VC,6,159,7,1,,,,,7.0,14730,14730.0
2451,0,2020-06-08,6,6,0,0,0,Andalucía,-25.0,-13.0,-6.0,-37.0,-33.0,9.0,20,0.5,0.75,0.5,0.0,8414240.0,87588.45,96.06563422460381,ES-AN,0,160,8,0,,,,,6.0,16496,16496.0
2452,1,2020-06-08,6,6,0,0,0,Aragón,-23.0,-4.0,30.0,-28.0,-32.0,9.0,20,0.5,0.75,0.5,0.0,1319291.0,47698.07,27.6592113685103,ES-AR,0,160,8,0,,,,,6.0,6420,6420.0
